6 Beskattningsregler och skattekontroll ;Innehållet//NN|NEU|SIN|DEF|NOM//nsubj//4 i//PP//case//3 detta//DT|NEU|SIN|DEF//det//3 kapitel//NN|NEU|SIN|IND|NOM//nmod//0 bygger//VB|PRS|AKT//ROOT//4 i//PP//case//7 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 delar//NN|UTR|PLU|IND|NOM//obl//4 på//PP//case//10 Riksskatteverkets//PM|GEN//nmod:poss//10 Handledning//NN|UTR|SIN|IND|NOM//nmod//7 för//PP//case//12 punktskatter//NN|UTR|PLU|IND|NOM//nmod//10 1997//RG|NOM//nummod//12 .//MAD//punct//4
15 Ekonomiska konsekvenser m.m.;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//40 beträffande//PP//case//31 övervakningen//NN|UTR|SIN|DEF|NOM//nmod//29 av//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 yrkesmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 tillverkarna//NN|UTR|PLU|DEF|NOM//nmod//31 kan//VB|PRS|AKT//aux//40 enligt//PP//case//38 utredningen//NN|UTR|SIN|DEF|NOM//obl//40 inte//AB//advmod//40 anses//VB|PRS|SFO//parataxis//16 innebära//VB|INF|AKT//xcomp//40 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//44 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 arbetsbelastning//NN|UTR|SIN|IND|NOM//obj//41 att//SN//mark//48 Riksskatteverket//NN|NEU|SIN|DEF|NOM//nsubj:pass//48 behöver//VB|PRS|AKT//aux//48 tillskjutas//VB|INF|SFO//acl//44 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 medel//NN|NEU|PLU|IND|NOM//obl//48 med//PP//case//52 anledning//NN|UTR|SIN|IND|NOM//nmod//50 av//PP//case//54 förslaget//NN|NEU|SIN|DEF|NOM//nmod//52 .//MAD//punct//16
15 Ekonomiska konsekvenser m.m.;Vad//HP|NEU|SIN|IND//advmod//2 slutligen//AB//advmod//2 gäller//VB|PRS|AKT//advcl//12 inköpstillstånden//NN|UTR|SIN|DEF|NOM//obj//2 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 spritdrycker//NN|UTR|PLU|IND|NOM//nmod//3 ,//MID//punct//7 vin//NN|NEU|SIN|IND|NOM//conj//5 och//KN//cc//9 starköl//NN|UTR|SIN|IND|NOM//conj//5 har//VB|PRS|AKT//aux//12 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//12 slopats//VB|SUP|SFO//ROOT//12 helt//AB|POS//advmod//12 vad//HP|NEU|SIN|IND//nsubj//15 gäller//VB|PRS|AKT//advcl//12 inköp//NN|NEU|PLU|IND|NOM//obj//15 av//PP//case//19 beskattade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//19 drycker//NN|UTR|PLU|IND|NOM//nmod//16 .//MAD//punct//12
15 Ekonomiska konsekvenser m.m.;På//PP//case//22 Riksskatteverket//NN|NEU|SIN|DEF|NOM//obl//24 har//VB|PRS|AKT//aux//24 lagts//VB|SUP|SFO//parataxis//12 att//IE//mark//26 meddela//VB|INF|AKT//xcomp//24 förhandsmedgivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//26 vad//HP|NEU|SIN|IND//nsubj//29 gäller//VB|PRS|AKT//advcl//24 inköp//NN|NEU|PLU|IND|NOM//obj//29 av//PP//case//33 obeskattade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//nmod//30 för//PP//case//36 angivet//PC|PRF|NEU|SIN|IND|NOM//amod//36 ändamål//NN|NEU|SIN|IND|NOM//nmod//33 .//MAD//punct//24
15 Ekonomiska konsekvenser m.m.;Även//AB//advmod//39 här//AB//advmod//40 bygger//VB|PRS|AKT//parataxis//24 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//40 vidare//AB|KOM//advmod//40 på//PP//case//45 den//DT|UTR|SIN|DEF//det//45 skattekontroll//NN|UTR|SIN|IND|NOM//obl//40 som//HP|-|-|-//nsubj//47 sker//VB|PRS|AKT//acl:relcl//45 av//PP//case//50 obeskattade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 alkoholvaror//NN|UTR|PLU|IND|NOM//obl//47 .//MAD//punct//24
15 Ekonomiska konsekvenser m.m.;För//PP//case//55 de//DT|UTR/NEU|PLU|DEF//nsubj//54 få//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//55 medgivanden//NN|NEU|PLU|IND|NOM//obl//24 som//HP|-|-|-//obj//59 Riksskatteverket//NN|NEU|SIN|DEF|NOM//nsubj:pass//59 kan//VB|PRS|AKT//aux//59 antas//VB|INF|SFO//acl:relcl//55 komma//VB|INF|AKT//xcomp//59 att//IE//mark//62 ha//VB|INF|AKT//xcomp//60 att//IE//mark//64 meddela//VB|INF|AKT//xcomp//62 beträffande//PP//case//67 dessa//DT|UTR/NEU|PLU|DEF//det//67 inköp//NN|NEU|PLU|IND|NOM//obl//64 ,//MID//punct//69 finns//VB|PRS|SFO//parataxis//12 inget//DT|NEU|SIN|IND//det//72 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//72 behov//NN|NEU|SIN|IND|NOM//nsubj//69 som//HP|-|-|-//nsubj//75 kan//VB|PRS|AKT//aux//75 motivera//VB|INF|AKT//acl:relcl//72 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//77 medel//NN|NEU|PLU|IND|NOM//obj//75 .//MAD//punct//12
15 Ekonomiska konsekvenser m.m.;Vad//HP|NEU|SIN|IND//nsubj//1 gäller//VB|PRS|AKT//ROOT//1 konsekvenserna//NN|UTR|PLU|DEF|NOM//obj//1 för//PP//case//4 Tullverket//PM|NOM//nmod//2 med//PP//case//6 anledning//NN|UTR|SIN|IND|NOM//nmod//4 av//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 föreslagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//10 förändringarna//NN|UTR|PLU|DEF|NOM//nmod//6 på//PP//case//13 tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 sprit-området//NN|NEU|SIN|DEF|NOM//nmod//10 ,//MID//punct//1 bedömer//VB|PRS|AKT//conj//1 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//15 att//SN//mark//24 några//DT|UTR/NEU|PLU|IND//det//20 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 resurser//NN|UTR|PLU|IND|NOM//nsubj:pass//24 till//PP//case//22 verket//NN|NEU|SIN|DEF|NOM//nmod//20 inte//AB//advmod//24 erfordras//VB|PRS|SFO//ccomp//15 .//MAD//punct//1
15 Ekonomiska konsekvenser m.m.;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//6 på//PP//case//5 de//DT|UTR/NEU|PLU|DEF//det//5 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 delområdena//NN|NEU|PLU|DEF|NOM//nmod//1 innebär//VB|PRS|AKT//ROOT//6 förenklingar//NN|UTR|PLU|IND|NOM//obj//6 och//KN//cc//9 slopade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//6 avgifter//NN|UTR|PLU|IND|NOM//obj//9 för//PP//case//12 företagen//NN|NEU|PLU|DEF|NOM//nmod//10 ,//MID//punct//16 vilket//HP|NEU|SIN|IND//nsubj:pass//16 måste//VB|PRS|AKT//aux//16 anses//VB|INF|SFO//acl:relcl//12 vara//VB|INF|AKT//cop//18 positivt//JJ|POS|NEU|SIN|IND|NOM//xcomp//16 för//PP//case//20 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//16 .//MAD//punct//6
15 Ekonomiska konsekvenser m.m.;Vad//HP|NEU|SIN|IND//nsubj//1 gäller//VB|PRS|AKT//ROOT//1 konsekvenserna//NN|UTR|PLU|DEF|NOM//obj//1 för//PP//case//4 brottsligheten//NN|UTR|SIN|DEF|NOM//nmod//2 och//KN//cc//8 det//DT|NEU|SIN|DEF//det//8 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 arbetet//NN|NEU|SIN|DEF|NOM//conj//4 ,//MID//punct//1 åsyftas//VB|PRS|SFO//conj//1 med//PP//case//14 den//DT|UTR|SIN|DEF//det//14 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 regleringen//NN|UTR|SIN|DEF|NOM//obl//10 för//PP//case//17 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//17 sprit//NN|UTR|SIN|IND|NOM//nmod//14 att//IE//mark//19 skapa//VB|INF|AKT//acl//14 förbättrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//21 möjligheter//NN|UTR|PLU|IND|NOM//obj//19 till//PP//case//23 kontroll//NN|UTR|SIN|IND|NOM//obl//19 över//PP//case//25 hanteringen//NN|UTR|SIN|DEF|NOM//nmod//23 av//PP//case//27 spriten//NN|UTR|SIN|DEF|NOM//nmod//25 ,//MID//punct//10 bl.a.//AB|AN//advmod//31 till//PP//case//31 undvikande//NN|NEU|SIN|IND|NOM//advcl//10 av//PP//case//33 skattebrott//NN|NEU|PLU|IND|NOM//nmod//31 och//KN//cc//36 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 oegentligheter//NN|UTR|PLU|IND|NOM//conj//33 .//MAD//punct//1
15 Ekonomiska konsekvenser m.m.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//aux//12 till//PP//case//7 efterkommande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//2 av//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//1 beträffande//PP//case//11 bl.a.//AB|AN//advmod//11 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//11 sprit//NN|UTR|SIN|IND|NOM//nmod//7 föreslagit//VB|SUP|AKT//advcl//51 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 straffbestämmelser//NN|UTR|PLU|IND|NOM//obj//12 .//MAD//punct//12
15 Ekonomiska konsekvenser m.m.;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//18 utgör//VB|PRS|AKT//parataxis//12 till//PP//case//21 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//21 delen//NN|UTR|SIN|DEF|NOM//obl//18 en//DT|UTR|SIN|IND//det//23 anpassning//NN|UTR|SIN|IND|NOM//obj//18 till//PP//mark//27 att//SN//mark//27 LFT//PM|NOM//nsubj:pass//27 upphävs//VB|PRS|SFO//acl//23 och//KN//cc//29 ersätts//VB|PRS|SFO//conj//27 av//PP//case//32 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 regler//NN|UTR|PLU|IND|NOM//obl:agent//29 i//PP//case//34 alkohollagen//NN|UTR|SIN|DEF|NOM//nmod//32 .//MAD//punct//18
15 Ekonomiska konsekvenser m.m.;I//PP//case//38 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 delar//NN|UTR|PLU|IND|NOM//obl//39 innebär//VB|PRS|AKT//conj//12 förslagen//NN|NEU|PLU|DEF|NOM//nsubj//39 dock//AB//advmod//39 en//DT|UTR|SIN|IND//det//43 utvidgning//NN|UTR|SIN|IND|NOM//obj//39 av//PP//case//47 det//DT|NEU|SIN|DEF//det//47 straffbara//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 området//NN|NEU|SIN|DEF|NOM//nmod//43 .//MAD//punct//12
15 Ekonomiska konsekvenser m.m.;Här//AB//advmod//51 kan//VB|PRS|AKT//aux//51 nämnas//VB|INF|SFO//ROOT//51 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 10//RG|NOM//nummod//54 kap.//NN|AN//nmod//55 2//RG|NOM//nummod//58 a//NN|NEU|SIN|IND|NOM//case//58 §//NN|AN//nmod//58 alkohollagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//51 om//PP//case//60 ansvar//NN|NEU|SIN|IND|NOM//nmod//58 för//PP//case//62 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//60 som//HP|-|-|-//nsubj//64 förvärvar//VB|PRS|AKT//acl:relcl//62 ,//MID//punct//66 innehar//VB|PRS|AKT//conj//64 ,//MID//punct//68 forslar//VB|PRS|AKT//conj//64 ,//MID//punct//70 döljer//VB|PRS|AKT//conj//64 eller//KN//cc//72 förvarar//VB|PRS|AKT//conj//64 olovligt//AB|POS//advmod//74 såld//PC|PRF|UTR|SIN|IND|NOM//amod//76 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//76 sprit//NN|UTR|SIN|IND|NOM//obj//72 .//MAD//punct//51
15 Ekonomiska konsekvenser m.m.;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//79 kompletterar//VB|PRS|AKT//parataxis//51 föreliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//81 ansvarsbestämmelse//NN|UTR|SIN|IND|NOM//obj//79 i//PP//case//84 10//RG|NOM//nummod//84 kap.//NN|AN//obl//79 1//RG|NOM//nummod//86 §//NN|AN//obl//87 3//RG|NOM//nummod//89 samma//DT|UTR/NEU|SIN/PLU|IND//det//89 lag//NN|UTR|SIN|IND|NOM//obl//79 om//PP//case//91 förvärv//NN|NEU|SIN|IND|NOM//nmod//89 etc.//AB|AN//conj//91 av//PP//case//94 olovligen//AB//amod//96 tillverkad//PC|PRF|UTR|SIN|IND|NOM//amod//96 sprit//NN|UTR|SIN|IND|NOM//conj//91 .//MAD//punct//79
15 Ekonomiska konsekvenser m.m.;För//PP//case//101 den//DT|UTR|SIN|DEF//det//101 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//101 ordningen//NN|UTR|SIN|DEF|NOM//obl//79 med//PP//case//103 handel//NN|UTR|SIN|IND|NOM//nmod//101 med//PP//case//107 bl.a.//AB|AN//advmod//107 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//107 sprit//NN|UTR|SIN|IND|NOM//nmod//101 är//VB|PRS|AKT//cop//129 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//108 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//108 av//PP//case//113 stor//JJ|POS|UTR|SIN|IND|NOM//amod//113 vikt//NN|UTR|SIN|IND|NOM//obl//108 att//SN//mark//123 de//DT|UTR/NEU|PLU|DEF//det//116 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//123 som//HP|-|-|-//nsubj:pass//121 i//PP//case//120 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 avseenden//NN|NEU|PLU|IND|NOM//obl//121 lämnas//VB|PRS|SFO//acl:relcl//116 är//VB|PRS|AKT//cop//123 korrekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//129 .//MAD//punct//123
15 Ekonomiska konsekvenser m.m.;"På//PP//case//126 säljaren//NN|UTR|SIN|DEF|NOM//obl//129 kommer//VB|PRS|AKT//aux//129 att//IE//mark//129 ligga//VB|INF|AKT//advcl//51 ett//DT|NEU|SIN|IND//det//132 lagfäst//PC|PRF|NEU|SIN|IND|NOM//amod//132 ansvar//NN|NEU|SIN|IND|NOM//obj//129 att//IE//mark//134 se//VB|INF|AKT//acl//132 till//PL//compound:prt//134 att//SN//mark//138 försäljning//NN|UTR|SIN|IND|NOM//nsubj//138 sker//VB|PRS|AKT//ccomp//134 endast//AB//advmod//138 till//PP//case//141 någon//PN|UTR|SIN|IND|SUB/OBJ//obl//138 som//HP|-|-|-//nsubj//143 har//VB|PRS|AKT//acl:relcl//141 rätt//PL//obj//143 att//IE//mark//146 köpa//VB|INF|AKT//acl//144 spriten//NN|UTR|SIN|DEF|NOM//obj//146 ;//MID//punct//129"
15 Ekonomiska konsekvenser m.m.;beträffande//PP//case//150 straffbestämmelsen//NN|UTR|SIN|DEF|NOM//obl//151 se//VB|IMP|AKT//parataxis//129 10//RG|NOM//nummod//153 kap.//NN|AN//nmod//156 2//RG|NOM//nummod//155 §//NN|AN//nmod//156 alkohollagen//NN|UTR|SIN|DEF|NOM//obl//151 .//MAD//punct//129
15 Ekonomiska konsekvenser m.m.;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//166 som//HP|-|-|-//nsubj//161 vill//VB|PRS|AKT//aux//161 köpa//VB|INF|AKT//acl:relcl//158 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//163 sprit//NN|UTR|SIN|IND|NOM//obj//161 har//VB|PRS|AKT//aux//166 att//IE//mark//166 lämna//VB|INF|AKT//parataxis//129 korrekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//168 uppgifter//NN|UTR|PLU|IND|NOM//obj//166 .//MAD//punct//51
15 Ekonomiska konsekvenser m.m.;Straff//NN|NEU|PLU|IND|NOM//nsubj:pass//173 kan//VB|PRS|AKT//aux//173 annars//AB//advmod//173 ådömas//VB|INF|SFO//parataxis//51 ,//MID//punct//175 se//VB|INF|AKT//conj//173 10//RG|NOM//nummod//177 kap.//NN|AN//nmod//178 7//RG|NOM//nummod//179 b//NN|NEU|SIN|IND|NOM//nmod//180 §//NN|AN//obl//175 .//MAD//punct//173
15 Ekonomiska konsekvenser m.m.;Förslagen//NN|NEU|PLU|DEF|NOM//nsubj//7 till//PP//case//3 utvidgad//PC|PRF|UTR|SIN|IND|NOM//amod//3 kriminalisering//NN|UTR|SIN|IND|NOM//nmod//0 kan//VB|PRS|AKT//aux//7 komma//VB|INF|AKT//aux//7 att//IE//mark//7 medföra//VB|INF|AKT//ROOT//7 en//DT|UTR|SIN|IND//det//11 något//AB//det//11 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//11 belastning//NN|UTR|SIN|IND|NOM//obj//7 på//PP//case//13 rättsväsendet//NN|NEU|SIN|DEF|NOM//nmod//11 .//MAD//punct//7
15 Ekonomiska konsekvenser m.m.;Denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//18 torde//VB|PRT|AKT//aux//18 dock//AB//advmod//18 bli//VB|INF|AKT//conj//7 marginell//JJ|POS|UTR|SIN|IND|NOM//xcomp//18 .//MID//punct//18
15 Ekonomiska konsekvenser m.m.;Samtidigt//AB//advmod//25 kommer//VB|PRS|AKT//aux//25 förslagen//NN|NEU|PLU|DEF|NOM//nsubj//25 att//IE//mark//25 underlätta//VB|INF|AKT//advcl//18 polisens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 bekämpning//NN|UTR|SIN|IND|NOM//obj//25 av//PP//case//30 illegal//JJ|POS|UTR|SIN|IND|NOM//amod//30 sprithantering//NN|UTR|SIN|IND|NOM//nmod//27 .//MAD//punct//7
15 Ekonomiska konsekvenser m.m.;Vad//HP|NEU|SIN|IND//nsubj//1 gäller//VB|PRS|AKT//dislocated//8 i//PP//case//4 vilken//HD|UTR|SIN|IND//det//4 utsträckning//NN|UTR|SIN|IND|NOM//obl//1 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//8 kan//VB|PRS|AKT//aux//8 antas//VB|INF|SFO//advcl//14 få//VB|INF|AKT//xcomp//8 regionalpolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 konsekvenser//NN|UTR|PLU|IND|NOM//obj//9 ,//MID//punct//14 kan//VB|PRS|AKT//aux//14 konstateras//VB|INF|SFO//ROOT//14 att//SN//mark//27 hanteringen//NN|UTR|SIN|DEF|NOM//nsubj//27 av//PP//case//21 bl.a.//AB|AN//advmod//21 den//DT|UTR|SIN|DEF//det//21 tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 spriten//NN|UTR|SIN|DEF|NOM//nmod//16 inte//AB//advmod//23 längre//AB|KOM//advmod//27 kommer//VB|PRS|AKT//aux//27 att//IE//mark//27 vara//VB|INF|AKT//cop//27 förlagd//PC|PRF|UTR|SIN|IND|NOM//dep//14 till//PP//case//29 Uppsala//PM|NOM//obl//27 ,//MID//punct//29 där//HA//advmod//34 Läkemedelsverket//NN|NEU|SIN|DEF|NOM//nsubj//34 är//VB|PRS|AKT//cop//34 beläget//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//29 .//MAD//punct//34
15 Ekonomiska konsekvenser m.m.;Överflyttningen//NN|UTR|SIN|DEF|NOM//obl//27 av//PP//case//40 verkets//NN|NEU|SIN|DEF|GEN//nmod:poss//40 operativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 uppgifter//NN|UTR|PLU|IND|NOM//nmod//36 på//PP//case//42 området//NN|NEU|SIN|DEF|NOM//nmod//40 till//PP//case//44 Riksskatteverket//NN|NEU|SIN|DEF|NOM//nmod//42 ,//MID//punct//46 innebär//VB|PRS|AKT//conj//14 såvitt//SN//advmod//46 f.n.//AB|AN//advmod//46 är//VB|PRS|AKT//cop//50 känt//PC|PRF|NEU|SIN|IND|NOM//conj//14 att//SN//mark//61 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//61 beträffande//PP//case//54 meddelande//NN|NEU|SIN|IND|NOM//nmod//52 av//PP//case//57 förhandsmedgivande//NN|NEU|SIN|IND|NOM//amod//57 m.m.//AB|AN//nmod//54 praktiskt//AB|POS//advmod//61 kommer//VB|PRS|AKT//aux//61 att//IE//mark//61 hanteras//VB|INF|SFO//ccomp//50 av//PP//case//64 Särskilda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//64 skattekontoret//NN|NEU|SIN|DEF|NOM//obl:agent//61 i//PP//case//66 Ludvika//PM|NOM//nmod//64 .//MAD//punct//14
15 Ekonomiska konsekvenser m.m.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 erinrar//VB|PRS|AKT//ROOT//1 slutligen//AB//advmod//1 om//PP//mark//12 att//SN//mark//12 en//PN|UTR|SIN|IND|SUB/OBJ//nsubj//10 av//PP//case//7 målsättningarna//NN|UTR|PLU|DEF|NOM//nmod//5 med//PP//case//9 förslagen//NN|NEU|PLU|DEF|NOM//nmod//7 är//VB|PRS|AKT//cop//12 att//IE//mark//12 åstadkomma//VB|INF|AKT//advcl//1 en//DT|UTR|SIN|IND//det//14 reglering//NN|UTR|SIN|IND|NOM//obj//12 vilken//HP|UTR|SIN|IND//nsubj//17 är//VB|PRS|AKT//cop//17 godtagbar//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//14 från//PP//case//20 EGrättslig//JJ|POS|UTR|SIN|IND|NOM//amod//20 synpunkt//NN|UTR|SIN|IND|NOM//obl//17 .//MAD//punct//1
15 Ekonomiska konsekvenser m.m.;De//DT|UTR/NEU|PLU|DEF//det//24 EG-rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 aspekterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//25 diskuteras//VB|PRS|SFO//parataxis//1 i//PP//case//27 anslutning//NN|UTR|SIN|IND|NOM//obl//25 till//PP//case//31 de//DT|UTR/NEU|PLU|DEF//det//31 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 förslagen//NN|NEU|PLU|DEF|NOM//obl//25 .//MAD//punct//1

16 Författningskommentar;16.1//RG|NOM//nmod//1 Förslaget//NN|NEU|SIN|DEF|NOM//ROOT//1 till//PP//case//3 lag//NN|UTR|SIN|IND|NOM//nmod//1 om//PP//case//5 ändring//NN|UTR|SIN|IND|NOM//nmod//3 i//PP//case//7 alkohollagen//NN|UTR|SIN|DEF|NOM//nmod//5 (//PAD//punct//7 1994:1738//RG|NOM//appos//7 )//PAD//punct//1
16 Författningskommentar;Allmänt//AB|POS//ROOT//0
16 Författningskommentar;Författningsförslaget//NN|NEU|SIN|DEF|NOM//amod//2 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 alkohollagen//NN|UTR|SIN|DEF|NOM//nsubj//3 omfattar//VB|PRS|AKT//ROOT//3 inte//AB//advmod//3 bara//AB//advmod//3 förslag//NN|NEU|PLU|IND|NOM//obj//3 till//PP//case//8 ändringar//NN|UTR|PLU|IND|NOM//nmod//6 som//HP|-|-|-//nsubj//10 har//VB|PRS|AKT//acl:relcl//8 sin//PS|UTR|SIN|DEF//nmod:poss//12 grund//NN|UTR|SIN|IND|NOM//obj//10 i//PP//case//14 frågor//NN|UTR|PLU|IND|NOM//obl//10 som//HP|-|-|-//nsubj:pass//16 behandlas//VB|PRS|SFO//acl:relcl//14 i//PP//case//19 detta//DT|NEU|SIN|DEF//det//19 betänkande//NN|NEU|SIN|IND|NOM//obl//16 utan//KN//cc//22 även//AB//advmod//22 förslag//NN|NEU|PLU|IND|NOM//obl//3 till//PP//case//24 ändringar//NN|UTR|PLU|IND|NOM//nmod//22 med//PP//case//26 anledning//NN|UTR|SIN|IND|NOM//nmod//24 av//PP//case//29 det//DT|NEU|SIN|DEF//det//29 utredningsarbete//NN|NEU|SIN|IND|NOM//nmod//26 som//HP|-|-|-//nsubj:pass//31 redovisas//VB|PRS|SFO//acl:relcl//29 i//PP//case//35 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//34 betänkande//NN|NEU|SIN|IND|NOM//nmod//35 Bestämmelser//NN|UTR|PLU|IND|NOM//obl//31 om//PP//case//37 alkoholdrycker//NN|UTR|PLU|IND|NOM//nmod//35 (//PAD//punct//35 SOU//PM|NOM//appos//35 2000:59//RG|NOM//punct//3 )//PAD//punct//3 .//MAD//punct//3
16 Författningskommentar;De//DT|UTR/NEU|PLU|DEF//det//44 ändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//50 som//HP|-|-|-//nsubj:pass//46 föreslås//VB|PRS|SFO//acl:relcl//44 i//PP//case//49 sistnämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//49 betänkande//NN|NEU|SIN|IND|NOM//obl//46 kommenteras//VB|PRS|SFO//parataxis//3 inte//AB//advmod//50 här//AB//advmod//50 .//MAD//punct//3
16 Författningskommentar;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 ändringar//NN|UTR|PLU|IND|NOM//ROOT//1 i//PP//case//3 ingressen//NN|UTR|SIN|DEF|NOM//nmod//1 till//PP//case//5 lagförslaget//NN|NEU|SIN|DEF|NOM//nmod//3
