6 Trädgårdsnäringens konkurrenssituation ;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//6 med//PP//case//3 detta//DT|NEU|SIN|DEF//det//3 kapitel//NN|NEU|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//6 att//IE//mark//6 redovisa//VB|INF|AKT//ROOT//6 den//DT|UTR|SIN|DEF//det//9 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 trädgårdsnäringens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 struktur//NN|UTR|SIN|IND|NOM//obj//6 och//KN//cc//12 konkurrenskraft//NN|UTR|SIN|IND|NOM//conj//10 ,//MID//punct//10 i//PP//case//17 förhållande//NN|NEU|SIN|IND|NOM//fixed//14 till//PP//fixed//14 Danmark//PM|NOM//obl//6 och//KN//cc//19 Nederländerna//PM|NOM//conj//17 .//MAD//punct//6
7.6 Utredningens överväganden;Ett//DT|NEU|SIN|IND//det//19 utnyttjande//NN|NEU|SIN|IND|NOM//nsubj//24 av//PP//case//23 ett//DT|NEU|SIN|IND//det//23 förväntat//PC|PRF|NEU|SIN|IND|NOM//amod//23 spannmålsöverskott//NN|NEU|SIN|IND|NOM//nmod//19 skulle//VB|PRT|AKT//aux//31 enligt//PP//case//26 branschen//NN|UTR|SIN|DEF|NOM//obl//31 inom//PP//case//29 en//DT|UTR|SIN|IND//det//29 tioårsperiod//NN|UTR|SIN|IND|NOM//nmod//26 kunna//VB|INF|AKT//aux//31 innebära//VB|INF|AKT//parataxis//4 en//DT|UTR|SIN|IND//det//33 uppfödningskapacitet//NN|UTR|SIN|IND|NOM//obj//31 på//PP//case//37 10//RG|NOM//nummod//36 miljoner//NN|UTR|PLU|IND|NOM//nmod//37 grisar//NN|UTR|PLU|IND|NOM//nmod//33 per//PP//case//39 år//NN|NEU|SIN|IND|NOM//nmod//37 .//MAD//punct//31
7.6 Utredningens överväganden;7.6.2.3//RG|NOM//nmod//42 Nötkött//NN|NEU|SIN|IND|NOM//appos//31
7.6 Utredningens överväganden;Möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj//3 inom//PP//case//2 nötköttssektorn//NN|UTR|SIN|DEF|NOM//nmod//0 finns//VB|PRS|SFO//ROOT//3 inte//AB//advmod//3 i//PP//advmod//3 första//RO|NOM//fixed//5 hand//NN|UTR|SIN|IND|NOM//fixed//5 i//PP//case//9 volymexpansion//NN|UTR|SIN|IND|NOM//obl//3 utan//KN//cc//29 genom//PP//case//12 effektivisering//NN|UTR|SIN|IND|NOM//fixed//10 av//PP//case//14 uppfödningsmetoderna//NN|UTR|PLU|DEF|NOM//nmod//12 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 kvalitet//NN|UTR|SIN|IND|NOM//nmod//12 ,//MID//punct//18 produktionskostnader//NN|UTR|PLU|IND|NOM//conj//16 och//KN//cc//21 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//21 differentiering//NN|UTR|SIN|IND|NOM//conj//16 av//PP//case//23 produktionen//NN|UTR|SIN|DEF|NOM//nmod//21 mot//PP//case//25 marknads-//NN|UTR|-|-|SMS//nmod//21 och//KN//cc//27 konsumentkrav//NN|NEU|SIN|IND|NOM//conj//25 .//MAD//punct//12
7.6 Utredningens överväganden;Kvalitetssäkringsprogram//NN|NEU|PLU|IND|NOM//obl//3 ,//MID//punct//32 som//HP|-|-|-//nsubj//32 innebär//VB|PRS|AKT//acl:relcl//29 att//SN//mark//38 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 kvalitetskrav//NN|NEU|PLU|IND|NOM//nsubj:pass//38 måste//VB|PRS|AKT//aux//38 vara//VB|INF|AKT//cop//38 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//32 ,//MID//punct//40 utgör//VB|PRS|AKT//conj//3 en//DT|UTR|SIN|IND//det//43 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//43 del//NN|UTR|SIN|IND|NOM//nsubj//40 i//PP//case//46 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 produktion//NN|UTR|SIN|IND|NOM//obl//40 .//MAD//punct//3
7.6 Utredningens överväganden;Med//PP//case//50 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 kvoter//NN|UTR|PLU|IND|NOM//obl//51 finns//VB|PRS|SFO//parataxis//3 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj//51 att//IE//mark//56 långsiktigt//AB|POS//advmod//56 producera//VB|INF|AKT//acl//53 mer//AB|KOM//advmod//59 än//KN//fixed//57 80//RG|NOM//nummod//60 %//NN|AN//obj//56 av//PP//case//63 det//DT|NEU|SIN|DEF//det//63 nötkött//NN|NEU|SIN|IND|NOM//nmod//60 som//HP|-|-|-//nsubj:pass//65 konsumeras//VB|PRS|SFO//acl:relcl//63 i//PP//case//67 Sverige//PM|NOM//obl//65 .//MAD//punct//3
7.6 Utredningens överväganden;Det//DT|NEU|SIN|DEF//det//70 förtroende//NN|NEU|SIN|IND|NOM//nsubj//96 som//HP|-|-|-//nsubj//72 finns//VB|PRS|SFO//acl:relcl//70 för//PP//case//75 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//75 nötkött//NN|NEU|SIN|IND|NOM//obl//72 på//PP//case//79 den//DT|UTR|SIN|DEF//det//79 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//79 marknaden//NN|UTR|SIN|DEF|NOM//obl//72 och//KN//cc//82 som//HP|-|-|-//nsubj//82 avspeglar//VB|PRS|AKT//conj//72 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//82 i//PP//case//87 en//DT|UTR|SIN|IND//det//87 ökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//87 konsumtion//NN|UTR|SIN|IND|NOM//obl//82 av//PP//case//89 nötkött//NN|NEU|SIN|IND|NOM//nmod//87 i//PP//case//91 Sverige//PM|NOM//nmod//87 trots//PP//case//94 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 trender//NN|UTR|PLU|IND|NOM//obl//82 ,//MID//punct//70 tyder//VB|PRS|AKT//parataxis//3 på//PP//mark//107 att//SN//mark//107 den//DT|UTR|SIN|DEF//det//101 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//101 marknaden//NN|UTR|SIN|DEF|NOM//nsubj//107 kommer//VB|PRS|AKT//aux//107 att//IE//mark//107 vara//VB|INF|AKT//cop//107 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//107 helt//AB|POS//advmod//107 dominerade//VB|PRT|AKT//advcl//96 för//PP//case//110 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//110 nötkött//NN|NEU|SIN|IND|NOM//obl//107 .//MAD//punct//3
7.6 Utredningens överväganden;Viss//JJ|POS|UTR|SIN|IND|NOM//amod//113 export//NN|UTR|SIN|IND|NOM//nsubj//115 kan//VB|PRS|AKT//aux//115 ske//VB|INF|AKT//conj//3 av//PP//case//117 nischkvantiteter//NN|UTR|PLU|IND|NOM//obl//115 till//PP//case//119 marknader//NN|UTR|PLU|IND|NOM//obl//115 med//PP//case//122 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//122 krav//NN|NEU|PLU|IND|NOM//nmod//119 samt//KN//cc//126 för//PP//mark//126 att//IE//mark//126 hantera//VB|INF|AKT//conj//115 tillfälliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 volymvariationer//NN|UTR|PLU|IND|NOM//obj//126 .//MAD//punct//3
7.6 Utredningens överväganden;Medan//SN//mark//12 konsumtionen//NN|UTR|SIN|DEF|NOM//nsubj//12 av//PP//case//3 nötkött//NN|NEU|SIN|IND|NOM//nmod//1 på//PP//case//7 grund//NN|UTR|SIN|IND|NOM//fixed//4 av//PP//fixed//4 BSE//PM|NOM//nmod//1 (//PAD//punct//10 galna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 ko-sjukan//NN|NEU|PLU|IND|NOM//appos//7 )//PAD//punct//10 minskade//VB|PRT|AKT//advcl//25 från//PP//case//15 år//NN|NEU|SIN|IND|NOM//nmod//15 1995//RG|NOM//obl//12 till//PP//case//18 år//NN|NEU|SIN|IND|NOM//nmod//18 1996//RG|NOM//obl//12 i//PP//case//20 flertalet//NN|NEU|SIN|DEF|NOM//nmod//22 europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 länder//NN|NEU|PLU|IND|NOM//obl//12 ,//MID//punct//22 ökade//VB|PRT|AKT//amod//25 konsumtionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//41 i//PP//case//27 Sverige//PM|NOM//nmod//25 med//PP//case//31 nära//AB|POS//advmod//30 5//RG|NOM//nummod//31 %//NN|AN//nmod//25 till//PP//case//35 165//RG|NOM//nummod//34 000//RG|NOM//nummod//35 ton//NN|NEU|PLU|IND|NOM//nmod//25 .//MAD//punct//25
7.6 Utredningens överväganden;För//PP//case//38 nötköttsproduktionen//NN|UTR|SIN|DEF|NOM//obl//41 har//VB|PRS|AKT//aux//41 Sverige//PM|NOM//nsubj:pass//41 tilldelats//VB|SUP|SFO//ROOT//41 en//DT|UTR|SIN|IND//det//43 premiekvot//NN|UTR|SIN|IND|NOM//obj//41 .//MID//punct//41
7.6 Utredningens överväganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//51 är//VB|PRS|AKT//cop//51 med//PP//case//49 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 stödsystem//NN|NEU|SIN|IND|NOM//obl//51 inte//AB//advmod//51 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//41 att//IE//mark//55 med//PP//case//54 lönsamhet//NN|UTR|SIN|IND|NOM//obl//55 producera//VB|INF|AKT//csubj//51 utöver//PP//case//57 premiekvoten//NN|UTR|SIN|DEF|NOM//obl//55 .//MAD//punct//51
7.6 Utredningens överväganden;I//PP//case//60 Sverige//PM|NOM//obl//67 har//VB|PRS|AKT//aux//67 dock//AB//advmod//67 under//PP//case//66 de//DT|UTR/NEU|PLU|DEF//det//66 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//66 åren//NN|NEU|PLU|DEF|NOM//obl//67 producerats//VB|SUP|SFO//conj//41 mindre//AB|KOM//advmod//69 nötkött//NN|NEU|SIN|IND|NOM//advmod//67 än//KN//mark//73 vad//HP|NEU|SIN|IND//obj//73 kvoten//NN|UTR|SIN|DEF|NOM//nsubj//73 medgivit//VB|SUP|AKT//advcl//67 .//MAD//punct//67
7.6 Utredningens överväganden;Självförsörjningsgraden//NN|UTR|SIN|DEF|NOM//nsubj//82 för//PP//case//77 nötkött//NN|NEU|SIN|IND|NOM//nmod//75 var//VB|PRT|AKT//cop//82 år//NN|NEU|SIN|IND|NOM//fixed//78 1996//RG|NOM//fixed//78 82//RG|NOM//nummod//82 %//NN|AN//parataxis//67 och//KN//cc//84 väntas//VB|PRS|SFO//conj//67 snarare//AB|KOM//advmod//86 minska//VB|INF|AKT//xcomp//84 än//KN//mark//88 öka//VB|INF|AKT//xcomp//84 på//PP//case//93 grund//NN|UTR|SIN|IND|NOM//fixed//89 av//PP//fixed//89 ökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//93 konsumtion//NN|UTR|SIN|IND|NOM//obl//88 .//MAD//punct//67
7.6 Utredningens överväganden;Framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//96 möjligheter//NN|UTR|PLU|IND|NOM//nsubj//105 till//PP//case//100 en//DT|UTR|SIN|IND//det//100 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//100 export//NN|UTR|SIN|IND|NOM//nmod//96 är//VB|PRS|AKT//cop//105 därför//AB//advmod//105 inte//AB//advmod//105 heller//AB//advmod//105 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//41 .//MAD//punct//105
7.6 Utredningens överväganden;7.6.2.4//RG|NOM//amod//108 Fågelkött//PM|NOM//appos//105
7.6 Utredningens överväganden;Den//DT|UTR|SIN|DEF//det//6 för//PP//case//2 konsumenten//NN|UTR|SIN|DEF|NOM//nmod//0 i//PP//case//4 Sverige//PM|NOM//nmod//2 förmånliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 prisutvecklingen//NN|UTR|SIN|DEF|NOM//obl//21 på//PP//case//8 fågelkött//NN|NEU|SIN|IND|NOM//nmod//6 –//PAD//punct//12 med//PP//case//12 ett//DT|NEU|SIN|IND//det//12 prisindex//NN|NEU|SIN|IND|NOM//nmod//6 på//PP//case//16 100//RG|NOM//nummod//15 år//NN|NEU|PLU|IND|NOM//nmod//16 1985//RG|NOM//nmod//12 har//VB|PRS|AKT//aux//21 priset//NN|NEU|SIN|DEF|NOM//obj//17 år//NN|NEU|SIN|IND|NOM//nmod//20 1996//RG|NOM//obl//17 sjunkit//VB|SUP|AKT//ROOT//21 till//PP//case//23 87//RG|NOM//obl//21 –//NN|AN//punct//29 har//VB|PRS|AKT//aux//29 varit//VB|SUP|AKT//cop//29 en//DT|UTR|SIN|IND//det//29 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//29 faktor//NN|UTR|SIN|IND|NOM//parataxis//21 till//PP//case//33 den//DT|UTR|SIN|DEF//det//33 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//33 konsumtionen//NN|UTR|SIN|DEF|NOM//nmod//29 .//MAD//punct//21
7.6 Utredningens överväganden;Den//DT|UTR|SIN|DEF//det//36 år//NN|NEU|SIN|IND|NOM//nmod//37 1997//RG|NOM//obl//38 beräknade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//39 konsumtionen//NN|UTR|SIN|DEF|NOM//parataxis//21 i//PP//case//41 Sverige//PM|NOM//nmod//39 på//PP//case//45 ca//AB|AN//advmod//44 9//RG|NOM//nummod//45 kg//NN|AN//obl//21 per//PP//case//47 capita//NN|UTR|SIN|IND|NOM//nmod//45 är//VB|PRS|AKT//cop//50 dock//AB//advmod//50 liten//JJ|POS|UTR|SIN|IND|NOM//conj//21 i//PP//case//53 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//53 jämförelse//NN|UTR|SIN|IND|NOM//nmod//50 .//MAD//punct//50
7.6 Utredningens överväganden;Konsumtionen//NN|UTR|SIN|DEF|NOM//nsubj//58 inom//PP//case//57 EU-länderna//NN|UTR|PLU|DEF|NOM//nmod//55 ligger//VB|PRS|AKT//conj//21 i//PP//case//60 genomsnitt//NN|NEU|SIN|IND|NOM//obl//58 på//PP//case//64 ca//AB|AN//advmod//63 20//RG|NOM//nummod//64 kg//NN|AN//obl//58 per//PP//case//66 capita//NN|UTR|SIN|IND|NOM//nmod//64 och//KN//cc//69 i//PP//case//69 USA//PM|NOM//conj//58 på//PP//case//73 uppemot//PP//advmod//72 50//RG|NOM//nummod//73 kg//NN|AN//obl//58 per//PP//case//75 capita//NN|UTR|SIN|IND|NOM//nmod//73 .//MAD//punct//21
7.6 Utredningens överväganden;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//2 borde//VB|PRT|AKT//aux//2 innebära//VB|INF|AKT//ROOT//2 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 framtidsutsikter//NN|UTR|PLU|IND|NOM//obj//2 för//PP//case//6 branschen//NN|UTR|SIN|DEF|NOM//nmod//4 .//MAD//punct//2
7.6 Utredningens överväganden;Genom//PP//case//11 den//DT|UTR|SIN|DEF//det//11 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 marknaden//NN|UTR|SIN|DEF|NOM//obl//2 är//VB|PRS|AKT//cop//19 handeln//NN|UTR|SIN|DEF|NOM//nsubj//19 mellan//PP//case//15 EU-länderna//NN|UTR|PLU|DEF|NOM//nmod//13 av//PP//case//18 främst//AB|SUV//advmod//18 kyckling//NN|UTR|SIN|IND|NOM//nmod//15 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//2 .//MAD//punct//2
7.6 Utredningens överväganden;Länder//NN|NEU|PLU|IND|NOM//nsubj//26 med//PP//case//25 en//DT|UTR|SIN|IND//det//25 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 nettoexport//NN|UTR|SIN|IND|NOM//nmod//21 har//VB|PRS|AKT//parataxis//2 även//AB//advmod//26 en//DT|UTR|SIN|IND//det//30 stor//JJ|POS|UTR|SIN|IND|NOM//amod//30 import//NN|UTR|SIN|IND|NOM//obj//26 .//MAD//punct//2
7.6 Utredningens överväganden;Branschföreträdare//NN|UTR|PLU|IND|NOM//nsubj//33 beräknar//VB|PRS|AKT//parataxis//2 att//SN//mark//41 importen//NN|UTR|SIN|DEF|NOM//nsubj//41 även//AB//advmod//38 till//PP//case//38 Sverige//PM|NOM//obl//41 kommer//VB|PRS|AKT//aux//41 att//IE//mark//41 öka//VB|INF|AKT//ccomp//33 .//MAD//punct//41
7.6 Utredningens överväganden;Som//KN//case//44 jämförelse//NN|UTR|SIN|IND|NOM//xcomp//46 kan//VB|PRS|AKT//aux//46 nämnas//VB|INF|SFO//advcl//33 att//SN//mark//61 Danmark//PM|NOM//nsubj//61 ,//MID//punct//54 som//HP|-|-|-//nsubj//54 är//VB|PRS|AKT//cop//54 en//DT|UTR|SIN|IND//det//54 stor//JJ|POS|UTR|SIN|IND|NOM//amod//54 exportör//NN|UTR|SIN|IND|NOM//appos//48 av//PP//case//56 kyckling//NN|UTR|SIN|IND|NOM//nmod//54 till//PP//case//59 tredje//RO|NOM//amod//59 land//NN|NEU|SIN|IND|NOM//nmod//54 ,//MID//punct//48 har//VB|PRS|AKT//dep//46 en//DT|UTR|SIN|IND//det//64 stor//JJ|POS|UTR|SIN|IND|NOM//amod//64 import//NN|UTR|SIN|IND|NOM//obj//61 av//PP//case//66 kyckling//NN|UTR|SIN|IND|NOM//nmod//64 –//RG|NOM//punct//61 omkring//PP//advmod//69 25//RG|NOM//nummod//70 %//NN|AN//obj//61 av//PP//case//74 den//DT|UTR|SIN|DEF//det//74 danska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 konsumtionen//NN|UTR|SIN|DEF|NOM//nmod//70 .//MAD//punct//2
7.6 Utredningens överväganden;En//DT|UTR|SIN|IND//det//78 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//78 del//NN|UTR|SIN|IND|NOM//nsubj//83 av//PP//case//82 den//DT|UTR|SIN|DEF//det//82 danska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//82 importen//NN|UTR|SIN|DEF|NOM//nmod//78 sker//VB|PRS|AKT//parataxis//2 genom//PP//mark//88 att//SN//mark//88 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 livsmedelskedjor//NN|UTR|PLU|IND|NOM//nsubj//88 importerar//VB|PRS|AKT//advcl//83 produkter//NN|UTR|PLU|IND|NOM//obj//88 under//PP//case//92 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//92 varumärke//NN|NEU|SIN|IND|NOM//obl//88 –//RG|NOM//punct//83 ”//PAD//punct//96 private//UO//nmod:poss//96 brand//NN|UTR|SIN|IND|NOM//appos//83 ”//PAD//punct//96 .//MAD//punct//2
7.6 Utredningens överväganden;Sverige//PM|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 –//RG|NOM//punct//1 tillsammans//AB//advmod//5 med//PP//case//5 Finland//PM|NOM//obl//1 –//RG|NOM//punct//12 varit//VB|SUP|AKT//cop//12 praktiskt//AB|POS//advmod//12 taget//PC|PRF|NEU|SIN|IND|NOM//fixed//8 de//DT|UTR/NEU|PLU|DEF//det//12 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 länderna//NN|NEU|PLU|DEF|NOM//parataxis//1 i//PP//case//14 världen//NN|UTR|SIN|DEF|NOM//nmod//12 som//HP|-|-|-//nsubj//16 producerar//VB|PRS|AKT//acl:relcl//12 till//PP//case//21 100//RG|NOM//nummod//19 %//NN|AN//nmod//20 salmonellafria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//21 kycklingar//NN|UTR|PLU|IND|NOM//obl//16 .//MID//punct//12
7.6 Utredningens överväganden;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//24 EU-länder//NN|UTR|PLU|IND|NOM//appos//12 ,//MID//punct//24 t.ex.//AB|AN//advmod//27 Danmark//PM|NOM//appos//24 och//KN//cc//29 Nederländerna//PM|NOM//conj//27 ,//MID//punct//12 arbetar//VB|PRS|AKT//conj//1 emellertid//AB//advmod//31 hårt//AB|POS//advmod//31 för//PP//mark//36 att//IE//mark//36 nå//VB|INF|AKT//advcl//31 salmonellafrihet//NN|UTR|SIN|IND|NOM//obj//36 .//MAD//punct//1
7.6 Utredningens överväganden;Danmark//PM|NOM//nsubj//42 har//VB|PRS|AKT//aux//42 redan//AB//advmod//42 nått//VB|SUP|AKT//conj//1 långt//AB|POS//advmod//42 i//PP//case//46 detta//DT|NEU|SIN|DEF//det//46 hänseende//NN|NEU|SIN|IND|NOM//obl//42 och//KN//cc//51 Scandinavian//PM|NOM//nmod//51 Poultrys//PM|GEN//nmod:poss//51 danska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 dotterbolag//NN|NEU|PLU|IND|NOM//conj//46 ,//MID//punct//42 DanPo//NN|UTR|SIN|IND|NOM//punct//1 ,//MID//punct//1 producerar//VB|PRS|AKT//conj//1 nu//AB//advmod//55 helt//AB|POS//advmod//55 salmonellafritt//PC|PRF|NEU|SIN|IND|NOM//obj//55 vid//PP//case//60 tre//RG|NOM//nmod//58 av//PP//case//64 företagets//NN|NEU|SIN|DEF|GEN//nmod:poss//64 fyra//RG|NOM//nummod//64 slakterier//NN|NEU|PLU|IND|NOM//nmod//60 i//PP//case//66 Danmark//PM|NOM//nmod//64 .//MAD//punct//1
7.6 Utredningens överväganden;En//DT|UTR|SIN|IND//det//70 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//70 importkonkurrens//NN|UTR|SIN|IND|NOM//nsubj//78 till//PP//case//72 Sverige//PM|NOM//nmod//70 från//PP//case//75 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 länder//NN|NEU|PLU|IND|NOM//nmod//70 kommer//VB|PRS|AKT//aux//78 att//IE//mark//78 uppstå//VB|INF|AKT//conj//1 .//MAD//punct//1
7.6 Utredningens överväganden;Scandinavian//PM|NOM//nmod//1 Poultry//PM|NOM//nsubj//2 hade//VB|PRT|AKT//ROOT//2 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 planer//NN|UTR|PLU|IND|NOM//obj//2 på//PP//mark//7 att//IE//mark//7 starta//VB|INF|AKT//acl//4 produktion//NN|UTR|SIN|IND|NOM//obj//7 av//PP//case//11 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 slaktkalkoner//NN|UTR|PLU|IND|NOM//nmod//8 i//PP//case//13 Sverige//PM|NOM//nmod//11 .//MAD//punct//2
7.6 Utredningens överväganden;Bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//16 saknas//VB|PRS|SFO//parataxis//2 dock//AB//advmod//16 om//PP//case//16 bl.a.//AB|AN//advmod//16 utrymmeskrav//NN|NEU|PLU|IND|NOM//obl//16 ///MID//cc//22 beläggningen//NN|UTR|SIN|DEF|NOM//conj//20 för//PP//case//25 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//25 kalkoner//NN|UTR|PLU|IND|NOM//nmod//22 .//MAD//punct//16
7.6 Utredningens överväganden;Genom//PP//mark//38 att//SN//mark//38 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//30 jordbruksverk//NN|NEU|SIN|IND|NOM//nsubj//38 efter//PP//case//32 kontakter//NN|UTR|PLU|IND|NOM//nmod//30 med//PP//case//35 verkets//NN|NEU|SIN|DEF|GEN//nmod:poss//35 djurskyddsråd//NN|NEU|SIN|IND|NOM//nmod//32 ,//MID//punct//38 ej//AB//advmod//38 godkänt//PC|PRF|NEU|SIN|IND|NOM//advcl//62 (//PAD//punct//38 beslut//NN|NEU|SIN|IND|NOM//nmod//41 1997-07-03//RG|NOM//appos//38 )//PAD//punct//38 de//DT|UTR/NEU|PLU|DEF//det//44 beläggningskrav//NN|NEU|PLU|IND|NOM//parataxis//38 som//HP|-|-|-//obj//47 företaget//NN|NEU|SIN|DEF|NOM//nsubj//47 föreslagit//VB|SUP|AKT//acl:relcl//44 ,//MID//punct//49 saknas//VB|PRS|SFO//conj//38 enligt//PP//case//51 företaget//NN|NEU|SIN|DEF|NOM//nmod//52 förutsättningar//NN|UTR|PLU|IND|NOM//obl//49 för//PP//mark//55 att//IE//mark//55 starta//VB|INF|AKT//acl//52 produktionen//NN|UTR|SIN|DEF|NOM//obj//55 av//PP//case//58 storkalkon//NN|NEU|PLU|IND|NOM//obl//55 .//MAD//punct//38
7.6 Utredningens överväganden;Scandinavian//PM|NOM//nmod//61 Poultry//PM|NOM//nsubj//62 uppger//VB|PRS|AKT//advcl//16 att//SN//mark//66 företaget//NN|NEU|SIN|DEF|NOM//nsubj//66 var//VB|PRT|AKT//cop//66 berett//PC|PRF|NEU|SIN|IND|NOM//ccomp//62 att//IE//mark//68 acceptera//VB|INF|AKT//advcl//66 en//DT|UTR|SIN|IND//det//71 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 beläggning//NN|UTR|SIN|IND|NOM//obj//68 än//KN//mark//75 vad//HP|NEU|SIN|IND//dislocated//75 som//HP|-|-|-//nsubj:pass//75 tillämpas//VB|PRS|SFO//acl//71 i//PP//case//78 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//78 länder//NN|NEU|PLU|IND|NOM//obl//75 inom//PP//case//80 EU//PM|NOM//nmod//78 .//MAD//punct//2
7.6 Utredningens överväganden;En//DT|UTR|SIN|IND//det//2 ökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 internationalisering//NN|UTR|SIN|IND|NOM//nsubj//3 påverkar//VB|PRS|AKT//ROOT//3 i//PP//case//6 hög//JJ|POS|UTR|SIN|IND|NOM//amod//6 grad//NN|UTR|SIN|IND|NOM//obl//3 konsumentens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 beteende//NN|NEU|SIN|IND|NOM//obj//3 .//MAD//punct//3
7.6 Utredningens överväganden;Konsumtionen//NN|UTR|SIN|DEF|NOM//nsubj//24 av//PP//case//12 kalkon//NN|UTR|SIN|IND|NOM//nmod//10 ,//MID//punct//10 med//PP//case//15 inriktning//NN|UTR|SIN|IND|NOM//nmod//10 på//PP//case//20 styckad//PC|PRF|UTR|SIN|IND|NOM//amod//20 och//KN//cc//19 förädlad//PC|PRF|UTR|SIN|IND|NOM//conj//17 vara//VB|INF|AKT//nmod//15 ,//MID//punct//10 är//VB|PRS|AKT//cop//24 en//DT|UTR|SIN|IND//det//24 produkt//NN|UTR|SIN|IND|NOM//parataxis//3 som//HP|-|-|-//nsubj//26 ökar//VB|PRS|AKT//acl:relcl//24 kraftigt//AB|POS//advmod//26 i//PP//case//29 Europa//PM|NOM//obl//26 .//MAD//punct//24
